RatingRange,RatingLow,RatingHigh,CountPlayers,Percentile,RankLow,RankHigh
0000→0100,0,100,143,0.312,#45871,#45729
0100→0200,100,200,198,0.743,#45728,#45531
0200→0300,200,300,431,1.683,#45530,#45100
0300→0400,300,400,831,3.495,#45099,#44269
0400→0500,400,500,1400,6.547,#44268,#42869
0500→0600,500,600,2308,11.578,#42868,#40561
0600→0700,600,700,3106,18.349,#40560,#37455
0700→0800,700,800,3815,26.666,#37454,#33640
0800→0900,800,900,4593,36.679,#33639,#29047
0900→1000,900,1000,5777,49.273,#29046,#23270
1000→1100,1000,1100,6215,62.822,#23269,#17055
1100→1200,1100,1200,4665,72.992,#17054,#12390
1200→1300,1200,1300,3433,80.476,#12389,#8957
1300→1400,1300,1400,2567,86.072,#8956,#6390
1400→1500,1400,1500,1890,90.192,#6389,#4500
1500→1600,1500,1600,1380,93.200,#4499,#3120
1600→1700,1600,1700,942,95.254,#3119,#2178
1700→1800,1700,1800,693,96.765,#2177,#1485
1800→1900,1800,1900,495,97.844,#1484,#990
1900→2000,1900,2000,321,98.544,#989,#669
2000→2100,2000,2100,216,99.015,#668,#453
2100→2200,2100,2200,142,99.324,#452,#311
2200→2300,2200,2300,131,99.610,#310,#180
2300→2400,2300,2400,52,99.723,#179,#128
2400→2500,2400,2500,53,99.839,#127,#75
2500→2600,2500,2600,32,99.908,#74,#43
2600→2700,2600,2700,17,99.945,#42,#26
2700→2800,2700,2800,16,99.980,#25,#10
2800→2900,2800,2900,7,99.996,#9,#3
2900→3000,2900,3000,2,100.000,#2,#1
